Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
76,3.0,0.0,512.0,16.0,21.0,2160.0,0.0,624.9253047692985,624.9253047692985,0.0,286.15409803390503,,,,,,,,,,,,,,,,201.50170031371843,197.24841776849715,621.3150841468572,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,3.0,0.0,542.0,17.0,30.0,2190.0,0.0,1322.1535719872825,1322.1535719872825,0.0,288.84784150123596,,,,,,,,,,,,,,,,554.7274601139251,420.209059954296,1306.818566750616,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,3.0,0.0,562.0,18.0,20.0,2210.0,0.0,669.8461098191635,669.8461098191635,0.0,291.05582761764526,,,,,,,,,,,,,,,,215.6794616812587,209.79278727828256,666.1987193048433,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,3.0,0.0,577.0,19.0,15.0,2225.0,0.0,416.13575486325374,416.13575486325374,0.0,292.69907569885254,,,,,,,,,,,,,,,,120.14790495508511,134.89311132620858,414.748284573501,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,3.0,0.0,595.0,20.0,18.0,2243.0,0.0,750.0469244988923,750.0469244988923,0.0,294.6303939819336,,,,,,,,,,,,,,,,267.3124964183821,245.7871234466506,745.9812808442056,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,4.0,0.0,27.0,1.0,27.0,2270.0,0.0,861.7355759672984,861.7355759672984,0.0,329.7196934223175,,,,,,,,,,,,,,,,260.055900205998,274.2511168724943,855.5696362980347,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,4.0,0.0,51.0,2.0,24.0,2294.0,0.0,890.2114541470386,890.2114541470386,0.0,331.97704887390137,,,,,,,,,,,,,,,,332.53584044304483,281.5461130317336,883.1137076840897,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,4.0,0.0,85.0,3.0,34.0,2328.0,0.0,1291.4978801164032,1291.4978801164032,0.0,335.10369873046875,,,,,,,,,,,,,,,,506.70632948205156,403.93895071737614,1275.5454103243378,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,4.0,0.0,129.0,4.0,44.0,2372.0,0.0,1669.7872992725565,1669.7872992725565,0.0,338.69358801841736,,,,,,,,,,,,,,,,681.771874109825,544.2771383553672,1641.4307675793036,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,4.0,0.0,156.0,5.0,27.0,2399.0,0.0,754.8198451645881,754.8198451645881,0.0,341.1581144332886,,,,,,,,,,,,,,,,235.69855138469248,244.3381007319891,749.2051894666685,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,4.0,0.0,174.0,6.0,18.0,2417.0,0.0,548.529463765304,548.529463765304,0.0,343.0281574726105,,,,,,,,,,,,,,,,186.80906003958893,170.1336259001201,545.7126132978893,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,4.0,0.0,193.0,7.0,19.0,2436.0,0.0,606.7606870776141,606.7606870776141,0.0,344.9458706378937,,,,,,,,,,,,,,,,180.9040953257361,192.70248903894876,603.9274367031284,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,4.0,0.0,236.0,8.0,43.0,2479.0,0.0,1386.1904258089185,1386.1904258089185,0.0,348.4437243938446,,,,,,,,,,,,,,,,535.3483778951314,379.4670175978808,1364.534980539968,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,4.0,0.0,255.0,9.0,19.0,2498.0,0.0,829.0027742265464,829.0027742265464,0.0,350.30597376823425,,,,,,,,,,,,,,,,309.9745003331978,273.1084760041354,823.9371959161317,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,4.0,0.0,274.0,10.0,19.0,2517.0,0.0,697.2863263272909,697.2863263272909,0.0,352.22165155410767,,,,,,,,,,,,,,,,266.25312115819054,226.78679751247842,692.9204374627482,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,4.0,0.0,298.0,11.0,24.0,2541.0,0.0,850.7592655028491,850.7592655028491,0.0,354.5999245643616,,,,,,,,,,,,,,,,304.43304509698373,281.21354421243876,844.2971695901116,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,4.0,0.0,320.0,12.0,22.0,2563.0,0.0,772.0900412291709,772.0900412291709,0.0,356.71700143814087,,,,,,,,,,,,,,,,282.22163654153286,250.33374140446398,766.6478130382956,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,4.0,0.0,351.0,13.0,31.0,2594.0,0.0,1466.1713422704447,1466.1713422704447,0.0,359.48471307754517,,,,,,,,,,,,,,,,627.6030613359244,472.48838448313916,1448.1638111802113,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,4.0,0.0,373.0,14.0,22.0,2616.0,0.0,861.8560421538014,861.8560421538014,0.0,361.6336977481842,,,,,,,,,,,,,,,,343.72310049789013,280.7856054995175,855.1492832260737,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,4.0,0.0,390.0,15.0,17.0,2633.0,0.0,591.6122317398786,591.6122317398786,0.0,363.4396810531616,,,,,,,,,,,,,,,,194.3530405589325,198.64277019081067,588.8971271775542,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,4.0,0.0,407.0,16.0,17.0,2650.0,0.0,486.43011755022155,486.43011755022155,0.0,365.17332553863525,,,,,,,,,,,,,,,,133.73801196073072,152.61177684139682,484.64121255944866,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,4.0,0.0,429.0,17.0,22.0,2672.0,0.0,877.4801226586044,877.4801226586044,0.0,367.2635567188263,,,,,,,,,,,,,,,,326.7935718383388,281.7676919680862,871.1618259040654,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,4.0,0.0,469.0,18.0,40.0,2712.0,0.0,1231.886391849526,1231.886391849526,0.0,370.8037157058716,,,,,,,,,,,,,,,,535.8729322049436,334.3926324875805,1211.6631376990276,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,4.0,0.0,485.0,19.0,16.0,2728.0,0.0,458.00747431044886,458.00747431044886,0.0,372.5213544368744,,,,,,,,,,,,,,,,126.36440623164172,146.0823961257629,456.4420858966393,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4.0,0.0,533.0,20.0,48.0,2776.0,0.0,2124.3675976572868,2124.3675976572868,0.0,376.4032392501831,,,,,,,,,,,,,,,,896.4321556622248,648.6087088719032,2083.4222764619594,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,5.0,0.0,60.0,1.0,60.0,2836.0,0.0,2602.229280624508,2602.229280624508,0.0,411.50621795654297,,,,,,,,,,,,,,,,1193.299119754442,780.1652444220965,2533.1644979371795,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,5.0,0.0,83.0,2.0,23.0,2859.0,0.0,829.107838652808,829.107838652808,0.0,413.6775324344635,,,,,,,,,,,,,,,,314.007114880494,268.62713704024407,822.7083833939507,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,5.0,0.0,139.0,3.0,56.0,2915.0,0.0,2444.6684545651638,2444.6684545651638,0.0,418.1522765159607,,,,,,,,,,,,,,,,1138.1759391236951,711.9849227824935,2383.313915890127,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,5.0,0.0,165.0,4.0,26.0,2941.0,0.0,1015.895902191914,1015.895902191914,0.0,420.85076689720154,,,,,,,,,,,,,,,,405.15788609434395,311.11834005775273,1006.3681653187797,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,5.0,0.0,186.0,5.0,21.0,2962.0,0.0,575.6564482667146,575.6564482667146,0.0,422.87348079681396,,,,,,,,,,,,,,,,167.56024471976949,189.13778607601077,572.710393521121,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,5.0,0.0,204.0,6.0,18.0,2980.0,0.0,614.8270518359552,614.8270518359552,0.0,424.7208921909332,,,,,,,,,,,,,,,,199.21990001013984,196.92267297164247,611.8529465823552,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,5.0,0.0,219.0,7.0,15.0,2995.0,0.0,497.75843580862403,497.75843580862403,0.0,426.46990847587585,,,,,,,,,,,,,,,,146.89238798440726,162.21568545214978,496.051101089948,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,5.0,0.0,282.0,8.0,63.0,3058.0,0.0,1877.119296047025,1877.119296047025,0.0,431.28566908836365,,,,,,,,,,,,,,,,946.6195682959113,482.8683411372767,1819.3015648091923,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,5.0,0.0,313.0,9.0,31.0,3089.0,0.0,1132.9824140022847,1132.9824140022847,0.0,433.956392288208,,,,,,,,,,,,,,,,447.0861451310308,350.37833330416885,1120.2429864897128,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,5.0,0.0,328.0,10.0,15.0,3104.0,0.0,512.3513836026569,512.3513836026569,0.0,435.6606593132019,,,,,,,,,,,,,,,,177.69984934109436,169.2300385232199,510.19608194448494,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,5.0,0.0,345.0,11.0,17.0,3121.0,0.0,617.8689489045,617.8689489045,0.0,437.4544551372528,,,,,,,,,,,,,,,,215.1312797007468,201.28333253238623,614.8265436932807,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,5.0,0.0,394.0,12.0,49.0,3170.0,0.0,2033.237828173957,2033.237828173957,0.0,441.6411337852478,,,,,,,,,,,,,,,,893.4465252347256,622.8146917165191,1991.4503988362915,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,5.0,0.0,430.0,13.0,36.0,3206.0,0.0,1453.2434006050248,1453.2434006050248,0.0,444.73574113845825,,,,,,,,,,,,,,,,645.9530849619614,442.8143848275432,1431.4205100564504,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,5.0,0.0,455.0,14.0,25.0,3231.0,0.0,710.3712471809288,710.3712471809288,0.0,447.04955863952637,,,,,,,,,,,,,,,,244.06550726443066,218.00849897881355,704.9745840834013,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,5.0,0.0,471.0,15.0,16.0,3247.0,0.0,531.8136014270262,531.8136014270262,0.0,448.76859307289124,,,,,,,,,,,,,,,,169.1975581283258,178.19002984301972,529.6360765735467,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,5.0,0.0,524.0,16.0,53.0,3300.0,0.0,2279.893297512429,2279.893297512429,0.0,453.0218849182129,,,,,,,,,,,,,,,,1049.6572744237367,684.8167003060205,2226.4879499178874,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,5.0,0.0,565.0,17.0,41.0,3341.0,0.0,1614.5612902829112,1614.5612902829112,0.0,456.399453163147,,,,,,,,,,,,,,,,714.209501533343,474.39050362063824,1586.8655662863307,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,5.0,0.0,631.0,18.0,66.0,3407.0,0.0,2215.1900844817114,2215.1900844817114,0.0,461.4968674182892,,,,,,,,,,,,,,,,1003.3359517983646,628.1900908799813,2151.121032695714,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,5.0,0.0,644.0,19.0,13.0,3420.0,0.0,449.4746665754154,449.4746665754154,0.0,463.22635102272034,,,,,,,,,,,,,,,,138.35192777100627,149.91317440276012,448.12421573012244,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,5.0,0.0,664.0,20.0,20.0,3440.0,0.0,600.2771353158473,600.2771353158473,0.0,465.29134726524353,,,,,,,,,,,,,,,,178.1697377192918,191.9895587674958,597.3110516130747,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,6.0,0.0,52.0,1.0,52.0,3492.0,0.0,2189.1288754518555,2189.1288754518555,0.0,505.94347977638245,,,,,,,,,,,,,,,,930.2867506039191,659.9767575653287,2142.8968612817325,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,6.0,0.0,128.0,2.0,76.0,3568.0,0.0,2748.4032800231007,2748.4032800231007,0.0,511.68728017807007,,,,,,,,,,,,,,,,1074.4500903307726,768.0339864467194,2669.414487645604,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,6.0,0.0,155.0,3.0,27.0,3595.0,0.0,947.062233503417,947.062233503417,0.0,514.4071953296661,,,,,,,,,,,,,,,,315.73258077654197,307.97486053361393,939.4769307532038,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,6.0,0.0,179.0,4.0,24.0,3619.0,0.0,904.8760428504233,904.8760428504233,0.0,516.6273612976074,,,,,,,,,,,,,,,,340.2008582675478,289.5650464405889,897.6088310830853,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,6.0,0.0,192.0,5.0,13.0,3632.0,0.0,429.6971922652729,429.6971922652729,0.0,518.1837849617004,,,,,,,,,,,,,,,,141.59954025182603,143.8029864137616,428.2846829249241,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,6.0,0.0,216.0,6.0,24.0,3656.0,0.0,684.3177449530161,684.3177449530161,0.0,520.3105959892273,,,,,,,,,,,,,,,,198.70678019846434,220.37340423292315,680.2290112394926,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,6.0,0.0,237.0,7.0,21.0,3677.0,0.0,721.1249638881218,721.1249638881218,0.0,522.390453338623,,,,,,,,,,,,,,,,245.05806545998598,228.2574022992068,716.6954399534158,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,6.0,0.0,273.0,8.0,36.0,3713.0,0.0,1187.639096577565,1187.639096577565,0.0,525.4607849121094,,,,,,,,,,,,,,,,517.0841968937812,336.24885767107463,1170.1942597491384,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,6.0,0.0,303.0,9.0,30.0,3743.0,0.0,1134.962400650227,1134.962400650227,0.0,528.0164337158203,,,,,,,,,,,,,,,,406.54447714464203,356.897156567824,1123.8899562921808,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,6.0,0.0,316.0,10.0,13.0,3756.0,0.0,492.6141632452811,492.6141632452811,0.0,529.5668525695801,,,,,,,,,,,,,,,,178.76080298671093,164.8309355113892,490.7810538603142,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,6.0,0.0,352.0,11.0,36.0,3792.0,0.0,1435.6922915304326,1435.6922915304326,0.0,532.9036078453064,,,,,,,,,,,,,,,,565.7029141206568,450.74495816877175,1416.7437303524414,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,6.0,0.0,382.0,12.0,30.0,3822.0,0.0,945.258267705177,945.258267705177,0.0,535.5280365943909,,,,,,,,,,,,,,,,303.8337491558374,305.7657628871539,937.0803355660678,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,6.0,0.0,433.0,13.0,51.0,3873.0,0.0,2098.930665934456,2098.930665934456,0.0,539.60586977005,,,,,,,,,,,,,,,,854.670605837321,678.0001005612482,2057.3998649016526,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,6.0,0.0,455.0,14.0,22.0,3895.0,0.0,806.8509043656426,806.8509043656426,0.0,541.7321455478668,,,,,,,,,,,,,,,,290.05037774824154,259.8145810036439,801.2710671223039,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,6.0,0.0,479.0,15.0,24.0,3919.0,0.0,664.682863669959,664.682863669959,0.0,544.908623456955,,,,,,,,,,,,,,,,200.7594448013455,211.83563562371714,660.5251621568838,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,6.0,0.0,515.0,16.0,36.0,3955.0,0.0,1281.871374399077,1281.871374399077,0.0,547.984870672226,,,,,,,,,,,,,,,,521.2271060988368,415.38216524814914,1264.3715701496687,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,6.0,0.0,539.0,17.0,24.0,3979.0,0.0,912.154451877151,912.154451877151,0.0,550.2223618030548,,,,,,,,,,,,,,,,362.3131651832703,283.8413542710299,904.3632992119649,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,6.0,0.0,648.0,18.0,109.0,4088.0,0.0,4374.116643873707,4374.116643873707,0.0,558.4181616306305,,,,,,,,,,,,,,,,1851.829945543259,1234.305812340973,4176.443623432925,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,6.0,0.0,664.0,19.0,16.0,4104.0,0.0,442.07209050034055,442.07209050034055,0.0,560.2005097866058,,,,,,,,,,,,,,,,128.84017073845874,137.42771193535242,440.45109886739255,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,6.0,0.0,714.0,20.0,50.0,4154.0,0.0,1809.8452095979128,1809.8452095979128,0.0,564.1231029033661,,,,,,,,,,,,,,,,762.5981711987805,517.3793768971774,1773.488789827801,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,7.0,0.0,23.0,1.0,23.0,4177.0,0.0,818.0878328948178,818.0878328948178,0.0,605.1323120594025,,,,,,,,,,,,,,,,255.9219432421872,265.8350084739849,813.0146428430908,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,7.0,0.0,54.0,2.0,31.0,4208.0,0.0,1221.9442657308412,1221.9442657308412,0.0,605.177118062973,,,,,,,,,,,,,,,,465.07471510891014,384.844268703538,1208.735685247713,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,7.0,0.0,74.0,3.0,20.0,4228.0,0.0,734.1221274990395,734.1221274990395,0.0,605.3876550197601,,,,,,,,,,,,,,,,275.5039780356,231.03837964682586,729.3413893276553,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,7.0,0.0,105.0,4.0,31.0,4259.0,0.0,1239.0674897630156,1239.0674897630156,0.0,608.2870471477509,,,,,,,,,,,,,,,,470.17590113106314,407.8824086927917,1225.717754582535,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,7.0,0.0,151.0,5.0,46.0,4305.0,0.0,1310.6797533995539,1310.6797533995539,0.0,611.9748811721802,,,,,,,,,,,,,,,,431.77042059722504,419.477919747575,1292.1104244765588,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,7.0,0.0,170.0,6.0,19.0,4324.0,0.0,629.9166791490264,629.9166791490264,0.0,614.2009432315826,,,,,,,,,,,,,,,,191.06721938826308,202.63413363837134,626.9133152959455,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,7.0,0.0,186.0,7.0,16.0,4340.0,0.0,514.4977374723095,514.4977374723095,0.0,615.950933933258,,,,,,,,,,,,,,,,156.2388770922294,163.88772968783704,512.5104258646987,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,7.0,0.0,207.0,8.0,21.0,4361.0,0.0,616.3439613391574,616.3439613391574,0.0,617.9840614795685,,,,,,,,,,,,,,,,177.12810888307493,192.428195741324,613.2375085611742,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,7.0,0.0,235.0,9.0,28.0,4389.0,0.0,1273.320465160382,1273.320465160382,0.0,620.6393253803253,,,,,,,,,,,,,,,,534.1338390759217,414.4278395900135,1259.6243420082646,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,7.0,0.0,251.0,10.0,16.0,4405.0,0.0,561.2636682953477,561.2636682953477,0.0,622.3003814220428,,,,,,,,,,,,,,,,169.72783473688543,183.3378227125767,559.1071300696273,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,7.0,0.0,285.0,11.0,34.0,4439.0,0.0,1380.6417451939694,1380.6417451939694,0.0,625.204882144928,,,,,,,,,,,,,,,,575.6111905514881,437.7537441948998,1362.4333981133325,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,7.0,0.0,306.0,12.0,21.0,4460.0,0.0,678.1208913524464,678.1208913524464,0.0,627.480973482132,,,,,,,,,,,,,,,,236.53074182110578,214.13164900250194,673.8275733475507,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,7.0,0.0,341.0,13.0,35.0,4495.0,0.0,1512.8229544624555,1512.8229544624555,0.0,630.7798614501953,,,,,,,,,,,,,,,,591.5417560251987,475.3304558205597,1493.6126056071812,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,7.0,0.0,366.0,14.0,25.0,4520.0,0.0,918.001942879725,918.001942879725,0.0,633.0264880657196,,,,,,,,,,,,,,,,358.92188615363403,285.283803363932,909.9388345604449,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,7.0,0.0,435.0,15.0,69.0,4589.0,0.0,2619.486317776134,2619.486317776134,0.0,638.3030953407288,,,,,,,,,,,,,,,,1141.2978060285002,799.9131170891604,2543.280049209374,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,7.0,0.0,470.0,16.0,35.0,4624.0,0.0,1149.4531211318367,1149.4531211318367,0.0,641.3001019954681,,,,,,,,,,,,,,,,389.3837473804589,369.76090074221355,1136.9616516251463,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,7.0,0.0,556.0,17.0,86.0,4710.0,0.0,3166.9414871810577,3166.9414871810577,0.0,647.7474644184113,,,,,,,,,,,,,,,,1375.1782491685995,906.9929668070524,3051.7278856381945,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,7.0,0.0,576.0,18.0,20.0,4730.0,0.0,852.4525949101694,852.4525949101694,0.0,649.7511570453644,,,,,,,,,,,,,,,,357.6628213949001,268.56521248247867,846.1454839662374,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,7.0,0.0,596.0,19.0,20.0,4750.0,0.0,522.0441954483476,522.0441954483476,0.0,651.9588599205017,,,,,,,,,,,,,,,,133.06002714753214,160.07901716247395,519.9028978032004,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,7.0,0.0,632.0,20.0,36.0,4786.0,0.0,1414.5534986784091,1414.5534986784091,0.0,655.0474081039429,,,,,,,,,,,,,,,,552.5234534753322,444.1480438036855,1396.0587130663635,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,8.0,0.0,61.0,1.0,61.0,4847.0,0.0,2928.436847443236,2928.436847443236,0.0,692.4572653770447,,,,,,,,,,,,,,,,1301.773865778692,888.3858102693897,2851.880522152888,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,8.0,0.0,115.0,2.0,54.0,4901.0,0.0,2248.952439763715,2248.952439763715,0.0,696.6872317790985,,,,,,,,,,,,,,,,984.4008733938134,683.6598023034709,2197.9927853858344,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,8.0,0.0,141.0,3.0,26.0,4927.0,0.0,837.4899214648636,837.4899214648636,0.0,699.077835559845,,,,,,,,,,,,,,,,277.1442991576785,268.490582416565,831.1152849717358,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,8.0,0.0,168.0,4.0,27.0,4954.0,0.0,1022.6622878432512,1022.6622878432512,0.0,701.4917888641357,,,,,,,,,,,,,,,,397.96721783466995,322.7350968882109,1012.9301030647799,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,8.0,0.0,190.0,5.0,22.0,4976.0,0.0,564.0797549978982,564.0797549978982,0.0,703.8266532421112,,,,,,,,,,,,,,,,164.50471054044576,182.06338427202988,561.0216730390478,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,8.0,0.0,213.0,6.0,23.0,4999.0,0.0,730.1723090366525,730.1723090366525,0.0,705.9004108905792,,,,,,,,,,,,,,,,235.55768659143544,235.5590063638805,725.4799622072568,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,8.0,0.0,235.0,7.0,22.0,5021.0,0.0,718.8150006031408,718.8150006031408,0.0,708.058253288269,,,,,,,,,,,,,,,,236.4402436108253,232.87267357642065,714.3276428865893,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,8.0,0.0,255.0,8.0,20.0,5041.0,0.0,557.9154544376968,557.9154544376968,0.0,709.9940407276154,,,,,,,,,,,,,,,,162.05211836428987,177.0633209205741,555.2296417121232,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,8.0,0.0,287.0,9.0,32.0,5073.0,0.0,1205.5802229680091,1205.5802229680091,0.0,712.7516705989838,,,,,,,,,,,,,,,,513.857867595749,387.097128031902,1190.3270983032487,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,8.0,0.0,307.0,10.0,20.0,5093.0,0.0,665.1003462477846,665.1003462477846,0.0,714.7480065822601,,,,,,,,,,,,,,,,201.47734328774578,216.5501657675259,661.7325319139438,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
